Total timesteps,Time,Episodic return
96.0,601.544103384018,-0.5842194309225306
108.0,601.5617773532867,-4.565744478197303
150.0,601.6230092048645,7.441914697045831
162.0,601.640722990036,-4.691692208929453
252.0,601.7719721794128,15.805165131299873
287.0,601.823162317276,1.7190259198541753
303.0,601.84667801857,-1.7166834299569018
312.0,601.8600471019745,-0.6995803178870119
320.0,601.8719103336334,-1.1447573335608467
340.0,601.901281118393,0.9300529222309706
350.0,601.9160962104797,-1.3170938172843307
370.0,601.9457712173462,0.3107780833961442
392.0,601.9780292510986,0.6649979690555483
407.0,602.0000641345978,-0.29486975172767416
438.0,602.0454630851746,1.2455012681166409
452.0,602.0660653114319,-0.044148465982289053
459.0,602.0765199661255,-1.056055766355712
467.0,602.0884323120117,-0.7594137359410524
527.0,602.1762270927429,9.270378950750455
547.0,602.2055833339691,0.38342001814226023
560.0,602.2247371673584,-0.29058720951434225
587.0,602.2643501758575,0.7081422861083411
649.0,602.3547420501709,6.388403798699073
664.0,602.3767449855804,-0.059338459715945646
696.0,602.4233911037445,2.120550881350937
805.0,602.5816571712494,17.351778413788452
893.0,602.7099483013153,7.0705565258649585
912.0,602.7378623485565,-0.9144798157503828
1028.0,602.906788110733,7.519042441002966
1060.0,602.9535613059998,1.0228311255013978
1097.0,603.0070621967316,1.121727966950857
1191.0,603.1457302570343,6.043096748999233
1204.0,603.1650941371918,-2.7772619224342634
1404.0,605.1045272350311,22.997951111199654
1451.0,605.1730401515961,0.9324820692563662
1460.0,605.1863880157471,-1.3389405304333195
1492.0,605.233029127121,0.812258568854304
1519.0,605.2724621295929,-0.5668688120094885
1592.0,605.3787341117859,2.0740230700012035
1650.0,605.4638221263885,1.5083918996388093
1811.0,605.6972789764404,8.00340317840255
1938.0,605.8811342716217,6.875599067672738
2033.0,606.0193951129913,3.9127312366690603
2233.0,606.3089311122894,15.221199981238897
2433.0,606.5982682704926,9.094678679670324
2633.0,606.9325292110443,11.694894713911708
2833.0,607.2202651500702,12.055544096219819
3033.0,607.5069410800934,12.084946418063737
3233.0,607.7934572696686,10.858880735002458
3433.0,608.0799360275269,7.762456055781513
3528.0,608.2161641120911,0.9177634772331658
3554.0,608.2535979747772,-1.0110014264209894
3740.0,608.5196013450623,7.400091439254538
3766.0,608.5570440292358,-3.0388712285785004
3953.0,608.8706052303314,9.491391640884103
4153.0,609.1598720550537,11.230685479960812
4224.0,609.2637641429901,-0.8968840240922873
4366.0,609.470664024353,6.019831231258422
4566.0,609.7622792720795,9.621160517256612
4744.0,610.0220811367035,5.699220105132099
4903.0,610.2533850669861,2.798439064063132
5103.0,610.5505790710449,13.232552909830702
5268.0,610.8347561359406,6.498690384243673
5338.0,610.9364280700684,0.7117372645516298
5458.0,611.1110911369324,6.454996261338238
5658.0,611.4010193347931,9.66342300020915
5827.0,611.6673862934113,9.989344178582542
5912.0,611.8224191665649,0.02780545918903954
6112.0,612.118646144867,10.069058833563759
6312.0,612.4115650653839,8.159050458794809
6424.0,612.6185622215271,3.0316475243744208
6624.0,612.9091792106628,10.97429151583492
6824.0,613.199511051178,14.876847840325354
6943.0,613.3720452785492,4.480725442859693
7114.0,613.6189622879028,10.317951328052004
7263.0,613.8349342346191,5.652351332921626
7463.0,614.1245491504669,15.294555751730513
7553.0,614.2546870708466,1.0111951319013315
7753.0,614.5895791053772,13.203056392980216
7834.0,614.7070672512054,0.6075299852600438
8020.0,614.9775533676147,9.55053020336345
8220.0,615.2681150436401,16.194401641905642
8269.0,615.33926820755,-1.1019090916524874
8458.0,615.6128761768341,12.712699579406944
8658.0,615.902184009552,12.45625121431658
8763.0,616.0545291900635,1.553939098612318
8883.0,616.2282772064209,7.236597246839665
8972.0,616.4016101360321,4.074418999858608
9133.0,616.6354601383209,4.169442422626162
9333.0,616.9246683120728,9.511266902334683
9520.0,617.1949310302734,11.97289971437749
9720.0,617.4848430156708,14.44105497241253
9783.0,617.5762712955475,-1.4965500428152154
9983.0,617.8657331466675,12.277423317911598
10183.0,618.1549701690674,13.85732909834769
10257.0,618.3074979782104,0.030544944864232093
10447.0,1563.0272471904755,7.20302483420528
10499.0,1563.1040992736816,-1.1795870318601374
10699.0,1563.401311159134,14.063401172061276
10899.0,1563.697650194168,9.514999807573986
11099.0,1563.9905343055725,13.341322061198298
11299.0,1564.2749440670013,13.702568129265273
11499.0,1564.5587191581726,13.34862406136017
11650.0,1564.818696975708,9.978756766504375
11850.0,1565.10409617424,14.433933315152672
12050.0,1565.3890821933746,12.722337210501792
12250.0,1565.6731221675873,13.548411049036076
12450.0,1565.9571120738983,14.154574582265923
12650.0,1566.240756034851,13.012587198948495
12850.0,1566.5700900554657,13.34252405090956
12916.0,1566.6641359329224,-1.3810707119846484
13116.0,1566.9482250213623,12.110832954615034
