Total timesteps,Time,Episodic return
96.0,1991.6181199550629,5.175394636625425
108.0,1991.635810136795,0.6863846749300144
150.0,1991.6969032287598,13.489609120360909
162.0,1991.7145321369171,0.755154027766549
252.0,1991.8452973365784,27.282483344041978
287.0,1991.8962302207947,5.958774677920156
303.0,1991.9195792675018,1.359278676914983
312.0,1991.93288397789,0.6350660351803529
320.0,1991.944747209549,0.26467761718668076
340.0,1991.9741320610046,2.979727036182885
350.0,1991.989056110382,0.6398110435344282
370.0,1992.0185532569885,2.7695655547548084
392.0,1992.050772190094,2.7366452203132217
407.0,1992.0728073120117,1.8459040235495197
438.0,1992.1180381774902,4.019553775870009
452.0,1992.1386561393738,1.9210811874305365
459.0,1992.1490960121155,0.17472241043578862
467.0,1992.1610219478607,0.7281984090805055
527.0,1992.2488231658936,16.97265030285343
547.0,1992.278314113617,2.4204426726841124
560.0,1992.2975471019745,1.2730570285115395
587.0,1992.3372752666473,2.86308991832193
649.0,1992.4278399944305,11.932249083840725
664.0,1992.4499382972717,1.4017656203475783
696.0,1992.4966032505035,4.997835614989162
805.0,1992.6544661521912,30.54286056073943
893.0,1992.7819862365723,13.459517583168054
912.0,1992.8097863197327,1.0622440549079333
1028.0,1992.978589296341,13.26508809787629
1060.0,1993.0254011154175,3.2128560197874325
1097.0,1993.079144001007,4.771232003817567
1191.0,1993.2154109477997,11.704334120407292
1204.0,1993.2344281673431,-0.3024442666472165
1404.0,1995.1706380844116,37.00403870355075
1450.0,1995.2367272377014,3.6544480952667073
1459.0,1995.2498831748962,-0.09817219089018153
1493.0,1995.2987372875214,2.9395338083937532
1514.0,1995.3290402889252,0.9533859496117658
1547.0,1995.3764612674713,1.2941601483733391
1601.0,1995.4539511203766,3.582832949984004
1801.0,1995.7419912815094,18.360917673699447
1823.0,1995.7739052772522,1.2580035731778483
1927.0,1995.9278709888458,8.817673049888983
1952.0,1995.9643151760101,1.5475633973255754
2030.0,1996.0779111385345,6.216392025257299
2230.0,1996.3651373386383,23.48806291494839
2242.0,1996.3826661109924,-0.10311453752219663
2442.0,1996.670303106308,17.60660747078582
2490.0,1996.7392451763153,4.184512292617002
2690.0,1997.0726170539856,24.52581786753708
2751.0,1997.160498380661,6.11721643173496
2951.0,1997.448946237564,19.99019170206084
3151.0,1997.7366642951965,19.797094782738718
3351.0,1998.025633096695,14.193089313413655
3406.0,1998.1050760746002,3.7589964688930193
3606.0,1998.3941581249237,16.106756854933334
3806.0,1998.6797680854797,17.42555732885576
3911.0,1998.8759081363678,7.815164856699995
4111.0,1999.1664299964905,18.99874010130734
4311.0,1999.453987121582,17.45364564733609
4511.0,1999.7403671741486,19.460290297221942
4711.0,2000.0267519950867,18.146878790820487
4911.0,2000.3126730918884,19.23215025649406
5111.0,2000.5988681316376,22.23714147836435
5311.0,2000.9295241832733,12.67781439270766
5511.0,2001.215959072113,21.04923479878234
5711.0,2001.5034341812134,19.301641868523443
5911.0,2001.7915630340576,16.344795074718423
6111.0,2002.0790991783142,17.49158613276195
6311.0,2002.3655362129211,14.643154629087073
6511.0,2002.6961982250214,13.166876079489517
6711.0,2002.9832792282104,19.131617031397766
6911.0,2003.2700810432434,18.906234459365074
7111.0,2003.5564041137695,16.528940292265908
7311.0,2003.8454291820526,15.6949530978236
7376.0,2003.9391722679138,4.05116797038354
7576.0,2004.225614309311,19.314443081092485
7624.0,2004.2944383621216,1.1795613635855267
7824.0,2004.6265830993652,20.188296717189946
7846.0,2004.6585972309113,-0.5288109969143985
8046.0,2004.9468472003937,19.23397073186643
8184.0,2005.145830154419,11.684840617969167
8384.0,2005.4319303035736,18.733689588355993
8445.0,2005.519790172577,3.0593857367406603
8645.0,2005.8056540489197,9.516454268962843
8841.0,2006.0854771137238,11.694410921635424
8888.0,2006.152591228485,2.608718008128926
9088.0,2006.4843401908875,15.11009339416223
9288.0,2006.7733182907104,15.906058371177643
9488.0,2007.0764281749725,14.460660232869854
9678.0,2007.3544611930847,18.475035915396802
9878.0,2007.6422762870789,13.556623727655099
10049.0,2007.8863642215729,15.42804708167223
10249.0,2008.2157020568848,13.71458845631278
10422.0,2008.4641993045807,12.669722109980649
10607.0,2008.7301721572876,12.065166630229218
10807.0,2009.0197122097015,15.166648855446331
11007.0,2009.309576034546,17.316171126105473
11207.0,2009.5969841480255,15.443500528676848
11407.0,2009.883727312088,15.17588998740102
11607.0,2010.2155911922455,20.360416310660728
11807.0,2010.502976179123,18.086093594449633
12007.0,2010.791395187378,22.299149505922106
12092.0,2010.9144570827484,4.422913988205984
12292.0,2011.2053780555725,22.524542738119266
12492.0,2011.4955351352692,17.25610186595932
12612.0,2011.6676151752472,8.359935308920466
12753.0,2011.869751214981,13.212743415826118
12953.0,2012.2008881568909,19.612475030811034
13153.0,2012.4879031181335,14.105808639978203
13353.0,2012.7738511562347,20.219563176236996
13553.0,2013.0634062290192,21.66381074545788
13753.0,2013.3520073890686,17.805477938958933
13953.0,2013.6379373073578,20.338221221548885
14153.0,2013.968504190445,21.55124823778751
14353.0,2014.2540192604065,19.726200759492357
14553.0,2014.54066324234,21.731691901622522
