Total timesteps,Time,Episodic return
96.0,452.0099530220032,-2.5040907867718483
108.0,452.02758622169495,-6.316454195906408
150.0,452.08857131004333,5.426016555940804
162.0,452.10619926452637,-6.507307621161453
252.0,452.23791003227234,11.979392393719174
287.0,452.28969407081604,0.30577633383218206
303.0,452.3134491443634,-2.74200413224753
312.0,452.3269131183624,-1.1444624355761333
320.0,452.33893609046936,-1.6145689838100221
340.0,452.36861538887024,0.2468282175803327
350.0,452.3835451602936,-1.96939543755725
370.0,452.41317319869995,-0.508817740390077
392.0,452.44560623168945,-0.025551114697009103
407.0,452.4678771495819,-1.0084610101534053
438.0,452.51350712776184,0.3208170988655191
452.0,452.5342562198639,-0.6992250171198973
459.0,452.544780254364,-1.4663151586195453
467.0,452.5568242073059,-1.2552844509482384
527.0,452.6448142528534,6.702955166716128
547.0,452.67416405677795,-0.29558753337169036
560.0,452.69324922561646,-0.8118019555229694
587.0,452.73302125930786,-0.010173591296188667
649.0,452.82423400878906,4.540455370318523
664.0,452.84647035598755,-0.5463731530704534
696.0,452.8935902118683,1.1614559701381952
805.0,453.0514860153198,12.954751031471464
893.0,453.1796190738678,4.940902840097259
912.0,453.2079653739929,-1.573387772636488
1028.0,453.3769543170929,5.603693888711861
1060.0,453.42351627349854,0.2928228274060533
1097.0,453.47728633880615,-0.09477337867137936
1191.0,453.61376214027405,4.1560176251965455
1204.0,453.6330041885376,-3.6022011410299455
1404.0,455.53571105003357,18.287330375138847
1451.0,455.6035442352295,0.03180111146066311
1460.0,455.6167502403259,-1.7299208133015787
1493.0,455.66434121131897,0.18676074477698446
1519.0,455.70187616348267,-1.1146114167757333
1600.0,455.8182830810547,1.2740638802555626
1800.0,456.1063871383667,8.77683540736325
1823.0,456.1397330760956,-0.64351121482905
1952.0,456.32630610466003,4.7319257055554775
2033.0,456.4432752132416,1.687220639648149
2233.0,456.7339153289795,11.499866586868302
2433.0,457.02239418029785,6.786851441166075
2633.0,457.35687708854675,8.823864375698216
2833.0,457.6461911201477,8.3636037025597
2947.0,457.8111832141876,0.8091946045991786
3084.0,458.0080933570862,3.307944714531186
3284.0,458.2958002090454,6.978566014318493
3478.0,458.57506012916565,4.309970850261747
3655.0,458.82954025268555,1.6996520623812124
3812.0,459.05456733703613,1.4933479332248685
3893.0,459.21700716018677,1.675948158986285
3910.0,459.2420401573181,-2.2223637258633966
4110.0,459.5297040939331,9.680940810707398
4225.0,459.69619512557983,1.961920136274421
4401.0,459.95190811157227,3.1761840002523964
4541.0,460.1560261249542,0.8965821718011269
4741.0,460.4455449581146,9.885359874217828
4903.0,460.67737913131714,2.9654964000030315
5103.0,460.96369218826294,11.420033912479994
5131.0,461.0500240325928,-3.012343393405899
5232.0,461.1956810951233,0.28540470086736547
5432.0,461.48319911956787,10.540550454051116
5524.0,461.61629915237427,-0.2149377248329969
5724.0,461.9053192138672,10.951483172606913
5890.0,462.1445372104645,6.4578237396781315
6090.0,462.43226408958435,7.136096753535094
6229.0,462.6318793296814,5.569033442425464
6429.0,462.9656472206116,8.671473216562303
6629.0,463.25525307655334,11.586465326958571
6789.0,463.4887201786041,8.719788312691527
6989.0,463.78088307380676,11.063510629945085
7189.0,464.0703580379486,10.765034852261302
7334.0,464.2794921398163,5.913373311398027
7534.0,464.5666010379791,8.907908951654099
7602.0,464.66447734832764,1.9996326670516278
7711.0,464.86812233924866,3.010355002665893
7777.0,464.9636731147766,-0.45058572198613556
7947.0,465.20994305610657,6.733532398648824
8147.0,465.5001871585846,10.536631513225439
8331.0,465.7658541202545,4.844509149201626
8531.0,466.0540280342102,12.259826068180699
8666.0,466.24876594543457,3.7740623059253275
8818.0,466.46759128570557,7.275240243505686
9018.0,466.8036222457886,9.550745911901732
9021.0,466.8082151412964,-4.353594345320016
9049.0,466.8490581512451,-0.663569999509491
9208.0,467.07932114601135,6.228439505022834
9408.0,467.3695659637451,12.48339058911078
9608.0,467.66075325012207,12.534430147374954
9808.0,467.95419216156006,9.286605793514173
10008.0,468.2453382015228,10.258804717494698
10208.0,468.5349192619324,11.527869069945883
10330.0,468.7577111721039,2.3817503563856013
10530.0,469.04646921157837,7.978485780033223
10730.0,469.3362441062927,9.86422250904652
10930.0,469.6255753040314,9.414890147592812
11130.0,469.9177243709564,10.284748529340142
11326.0,470.2036621570587,5.418611033559135
11453.0,470.3870861530304,1.4024108493846144
11653.0,470.72030425071716,9.874194090948734
11853.0,471.00566816329956,9.892918201465363
12053.0,471.2943012714386,10.282345765517675
12253.0,471.5846540927887,7.403074607736201
12453.0,471.87533807754517,8.753647296677812
12653.0,472.16305017471313,8.374867853336033
12764.0,472.32343316078186,1.8981464357639197
12964.0,472.65792322158813,8.30057140631725
13164.0,472.9454951286316,6.245514956362149
13175.0,472.9615013599396,-4.821609772974625
13375.0,473.2475872039795,6.331596348769379
13575.0,473.53349208831787,6.3880930217172125
13775.0,473.8190929889679,8.983061280172842
13958.0,474.0799901485443,2.0047704863347477
14158.0,474.41224122047424,7.428109626207149
14358.0,474.69886326789856,5.998439376113435
14558.0,474.9864282608032,5.807330927251316
14758.0,475.27696323394775,8.620251733405077
14958.0,475.56864523887634,6.793150953602161
15158.0,475.85752511024475,7.790150843886293
15358.0,476.14574432373047,7.9765256360376995
15467.0,476.349169254303,-1.858124974768724
15667.0,476.6370141506195,7.013026741193606
15867.0,476.9245822429657,7.859900328108779
16067.0,477.21120619773865,7.322644839123313
16267.0,477.49840903282166,8.813843507813727
16467.0,477.78500723838806,8.394158597294881
16667.0,478.1178092956543,8.31888320791113
16867.0,478.40547013282776,8.370968671765876
17067.0,478.6925551891327,11.046140892233232
17267.0,478.9804222583771,6.2367507608629245
17467.0,479.2710783481598,9.971698099406789
17667.0,479.5630443096161,8.10917193304049
17867.0,479.8497452735901,7.100086303352146
17953.0,480.0191192626953,-2.5925418966595313
18153.0,480.3058760166168,9.072810571484299
18353.0,480.5943901538849,9.452990462929302
18478.0,480.77597427368164,-0.8621075364062557
18583.0,480.9294180870056,1.7367091724736392
18783.0,481.2221541404724,7.7566431344486775
18979.0,481.50646710395813,7.05973035285715
19179.0,481.7939462661743,8.203757084045357
19379.0,482.12895703315735,10.706145058735277
19532.0,482.3491442203522,5.5749535499780905
19677.0,482.5586621761322,0.5826223454831054
19743.0,482.65452432632446,-2.8039930466708025
19850.0,482.81030201911926,1.827354883325461
19908.0,482.8950881958008,-0.431032518215943
20075.0,483.1371500492096,4.082984992612911
20275.0,483.4254903793335,10.631939452220104
20395.0,483.59690403938293,2.392373282433255
20577.0,483.90352630615234,7.625469559227349
20777.0,484.1909260749817,8.5561434013689
20932.0,484.4141662120819,4.063136972868235
21132.0,484.70296120643616,9.949887731607305
21332.0,484.9934113025665,10.099831072934558
21404.0,485.0978853702545,-0.11412880984717044
21523.0,485.269168138504,2.621510844834847
21723.0,485.5560781955719,7.820916904153998
21923.0,485.88894534111023,10.528806634689682
22123.0,486.1781630516052,8.219137502496595
22323.0,486.4662432670593,9.543677568822751
22523.0,486.755597114563,9.051243496203096
22665.0,486.96122336387634,3.6711725564309763
22865.0,487.2474591732025,8.560441119725873
23065.0,487.5800452232361,2.1943599709775308
23075.0,487.5947382450104,-5.429293070407585
23088.0,487.6136841773987,-5.478652831423095
23288.0,487.9016652107239,9.121177546569381
23488.0,488.1908133029938,8.694316893073847
23688.0,488.47707438468933,9.053832717236947
23798.0,488.63489627838135,0.9193404840625596
23908.0,488.79245805740356,1.41881102512707
24108.0,489.0782651901245,9.542075862103957
24308.0,489.36404514312744,9.609706108085808
24362.0,489.48785305023193,-3.8858537896419874
24501.0,489.68771409988403,3.57942339440342
24701.0,489.9770121574402,9.917860277619912
24790.0,490.1041121482849,1.232647625921527
24893.0,490.25891304016113,2.406351292598993
25093.0,490.5491530895233,9.565952371346064
25293.0,490.83664321899414,9.184409655145283
25493.0,491.12187814712524,9.134780788289206
25693.0,491.45565915107727,10.41914524930762
25893.0,491.74256110191345,9.142420001115353
26093.0,492.0297269821167,5.91749296022899
26293.0,492.3187851905823,9.062469539715677
26469.0,492.5753469467163,6.379329369112382
26609.0,492.77981209754944,1.2672783084126427
26809.0,493.06777024269104,9.840486670006067
27009.0,493.40241837501526,8.367039183913583
27026.0,493.427050113678,-4.54783935858868
27226.0,493.71316623687744,7.396626885046134
27426.0,494.000057220459,6.712579830763572
27626.0,494.2880382537842,8.722896369511728
27826.0,494.57822012901306,8.963814835323864
28026.0,494.8662133216858,8.570046756009104
28226.0,495.1996982097626,8.23576141238882
28426.0,495.48837018013,8.423901581176324
28626.0,495.77663803100586,9.065355325187555
28721.0,495.9133651256561,-2.162786190910264
28921.0,496.2013063430786,7.746409723667605
29121.0,496.48873805999756,8.534773992327972
29321.0,496.77585005760193,8.288709430611924
29521.0,497.1089811325073,7.3003984049184485
29721.0,497.39845728874207,6.590669853129654
29921.0,497.6885061264038,9.720847045292611
30121.0,497.98040223121643,9.141459308206688
30321.0,498.2714293003082,9.344239519847907
30521.0,498.55841517448425,9.286314267733177
30657.0,498.75540113449097,-0.8130104610987479
30857.0,499.0894651412964,8.365846830892405
31057.0,499.37696623802185,8.5213463719203
31257.0,499.66632294654846,6.949196509696776
31320.0,499.7581732273102,-1.4640102222329001
31520.0,500.0487551689148,7.87346929492778
31720.0,500.3366730213165,7.325948081583193
